Product_name,Category,Review,Overall Sentiment Score,reviewer_name,age,gender,area
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,this is a superb choice. highly recommended and I will definitely buy again ,0,Miller Michael,45,Female,Western
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,"This includes less coffee, more milk powder. I personaly don't like it.",0,Miller Matthew,44,Female,North Western
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,Arrived in good packaging. Haven’t tried it yet. ,1,Davis Daniel,35,Male,Southern
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,it's ok product. maybe it's because I personal preference. too weak for me,2,Anderson Jane,75,Female,Western
Toscana Ceylon Coffee beans 1Kg,Coffee,I love this product and thanks for the seller... ,0,Christopher Daniel,49,Male,Sabaragamuwa
Toscana Ceylon Coffee beans 1Kg,Coffee,same as expected and highly recommend,0,Taylor Daniel,67,Female,Central
Toscana Ceylon Coffee beans 1Kg,Coffee,It is mixed with milk powder,0,Williams Michael,42,Female,Eastern
Toscana Ceylon Coffee beans 1Kg,Coffee,Very Good Product. Recommend.,0,Williams Michael,42,Female,Eastern
Toscana Ceylon Coffee beans 1Kg,Coffee,not tasty at all..,0,Kumar Olivia,25,Female,Eastern
Toscana Ceylon Coffee beans 1Kg,Coffee,Excellent coffee the best amongst the lankan coffees made by an old Trinitian!,0,Taylor Jane,38,Female,North Central
Toscana Ceylon Coffee beans 1Kg,Coffee,"I order this coffee all the time and have been very happy with it. However this is the second bag in a row the is awful. I'm not sure but it seems way under roasted, like the color of saw dust NOT chocolate. Have you changed roasters? Should I try ordering again or will I be disappointed again?",4,Anderson Michael,66,Male,North Central
Toscana Ceylon Coffee beans 1Kg,Coffee,Thanks guys. I have ordered this coffee multiple times now. Never disappointed. I love the taste of coffee in my country(Sri Lanka) . Keep up the good work. Highly recommended,0,Smith Saini,47,Male,Uva
Toscana Ceylon Coffee beans 1Kg,Coffee,"I asked for a medium roast but got an espresso roast... The beans are oily and I'm a bit worried about clogging the grinder. Overall, super earthy tones and is better as cold brew than espresso.",0,Wilson Michael,30,Female,Central
Toscana Ceylon Coffee beans 1Kg,Coffee,Best coffee in Sri Lanka. Fast delivery. Good shop!,0,Smith Sophia,41,Female,Sabaragamuwa
Toscana Ceylon Coffee beans 1Kg,Coffee,This is soo good 😍❤️ Best coffee ever!,0,Maryam Jane,22,Female,Northern
Toscana Ceylon Coffee beans 1Kg,Coffee,i like it daraz,0,Soosai John,65,Male,Northern
Toscana Ceylon Coffee beans 1Kg,Coffee,Was skeptical at first but eventually tried it - this is one of the best locally produced coffee I've ever had. Will be trying out their other products as well.,0,Johnson Jane,49,Male,Uva
Toscana Ceylon Coffee beans 1Kg,Coffee,"I didn't try it yet, but it looks good quality~",1,Jones John,37,Female,North Central
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,I found a good quality coffee like this in the Sri Lanka. If you looking for a good coffee and reasonable price. I strongly recommend you to have it.,0,Anderson Jane,75,Female,Western
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,Tastes smooth.... Worth the money!,1,Davis John,19,Female,Uva
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,very tasty. I was able to buy it for under 1000 rupees. So I had a good deal happy about it. THANKS SELLER.,0,Christopher John,26,Male,North Western
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,excellent coffee should be in all supermarkets.,1,Bathri Sophia,55,Female,Central
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,the coffee smelt really nice and it tastes goood happy about it being a Sri Lankan product with quality! definitely price worthy,0,Wilson Daniel,62,Male,Eastern
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,"3rd Pack already, Used to buy expensive Italian Brand But this is my Fav now, good stuff for mocha pot",0,Vithujan Olivia,60,Male,Sabaragamuwa
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,Top quality coffee for an affordable price. I’m usually it with a moka pot. Highly recommend.,1,Davis David,66,Female,Western
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,"Finally found some real coffee in SL. I'll be buying this frequently. Great product, 10/10.",0,Soosai John,65,Male,Northern
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,"I was hoping for an instant type of coffee but this is not, anyway taste is good ",0,Anderson Daniel,75,Male,Northern
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,"Best coffee in Sri Lanka, don’t bother buying any other ",1,Miller Matthew,44,Female,North Western
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,Good taste~ I will upload pictures later.,1,Johnson Michael,69,Male,Northern
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,"Great local coffee, will buy again",1,Christopher Emma,29,Female,North Central
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,Great coffee as always. Thanks ,1,Jones Olivia,47,Male,Central
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,Great for my espresso maker,1,Vithujan Olivia,60,Male,Sabaragamuwa
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,I have made the 2nd order while ago. Product is worth the money.,1,Wilson Sophia,30,Female,North Western
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,"Delivery was prompt, and the package arrived in excellent condition.",1,Brown Karthi,56,Female,Uva
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,Delivery was a bit late but it was very kind of them to deliver on Sunday.....the coffee is fantastic.....Thank you,2,Soosai Michael,58,Male,Central
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,Good Product. Recommend,0,Smith David,45,Female,North Western
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,"Poor Quality, armo is worst, when i was added this product on the card price was 600/- after the next day i was purchased actually i didn't noticed the price its abot 900/- 😢 guys don't buy this anymore",3,Miller Jane,34,Female,North Western
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,Tastes bad. Roasted too much. Good old Harishchandra coffee is way better than this.,1,Bathri Emily,21,Male,Southern
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,"Doubt its soluble like instant, but looks tasty all the same",2,Smith Emma,69,Female,Western
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,relative to the price this coffee is above average,2,Brown Matthew,23,Female,Southern
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,"Taste not bad, but it's not that much soluble",2,Vithujan Olivia,60,Male,Sabaragamuwa
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,hqvnt tried yet. Fast delivery,2,Vithujan Olivia,60,Male,Sabaragamuwa
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,"I think this is not a genuine product, the cover in the master pack and individual packs differed and there absolutely no aroma. Don’t recommend anyone buying it.",2,Anderson Daniel,75,Male,Northern
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,"Good quality, well packed and quick delivery.",0,Christopher Saini,19,Female,Central
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,Very good quality and fast delivery,1,Anderson Vinoth,61,Male,Eastern
Wijaya Coffee 50g,Coffee,good packaging. best quality products. speedy processing.,0,Johnson Saini,47,Male,Western
Wijaya Coffee 50g,Coffee,Order Placed with other Dmart items on the “Rush Hour” 4pm-5pm and I got huge discounts on because I Collected lot of Daraz Vouchers before 11.11.2021. Also Got Free Delivery. Delivered items fast and safely. Big thanks to Daraz team and Wijaya Team. Wishing you both companies a lot of success.,0,Smith Saini,47,Male,Uva
Wijaya Coffee 50g,Coffee,good product and well packed. fast delivery and recommended,0,Brown Jane,67,Male,Southern
Wijaya Coffee 50g,Coffee,this item is not packaged inside i pay money,2,Soosai Olivia,49,Male,Southern
Wijaya Coffee 50g,Coffee,Superb coffee try it ,0,Johnson Michael,69,Male,Northern
Wijaya Coffee 50g,Coffee,good and well packing. best product. worth for money. highly recommended... thank you darz for your services,0,Jones David,50,Male,North Central
Wijaya Coffee 50g,Coffee,Quick delivery...(within 24 Hours to Hambantota)Nice packing...Best price from authorized seller...Highly recommended ...thank you...,1,Bathri Karthi,35,Female,North Western
Wijaya Coffee 50g,Coffee,"I am satisfied with the purchase, the package is well packed, the package arrived very quickly",1,Bathri Saini,35,Male,North Central
Wijaya Coffee 50g,Coffee,super fast delivery..thank you everyone and i'm happy about the product.❤️👍,0,Anderson John,28,Male,North Western
Wijaya Coffee 50g,Coffee,excellent service.comes with sealed package within 2 days. recommended..,1,Smith John,19,Male,Northern
Wijaya Coffee 50g,Coffee,Timely delivered the item. The delivery person was so supportive! ,1,Johnson Emily,19,Male,Southern
Wijaya Coffee 50g,Coffee,Good quality..... Reasonable Price.... Fast Shipping... Recommended....,1,Wilson Olivia,45,Male,Eastern
Wijaya Coffee 50g,Coffee,best of best products and fast delivery .. Thank you !!,0,Bathri Matthew,63,Female,Central
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,"Worth the price and neat packaging, Loved the items",0,Smith Sophia,41,Female,Sabaragamuwa
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,the products were well packed and got a good discount. these nescafe 50g boxes normally last more days than the bottles.,0,Soosai Karthi,20,Female,Northern
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,the products were well packed and was in good quality. the shipping was done within 2 days for kandy so appreciate the fast delivery.,0,Soosai Daniel,71,Female,Northern
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,Excellent taste which is the same from Nescafe Jar. Well packed. Expire dates are a way ahead so good o stock up even. Bought at a discounted price. Happy purchase ! ,0,Miller Matthew,44,Female,North Western
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,"Marked price is Rs.550.00, but they are selling here for Rs. 655. Even shows giving a discount from Rs.661. This is a scam and not good for business ethics. Product wise this is a original one. ",1,Davis Vinoth,49,Female,Southern
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,Very fast delivery 🚚 package in good condition. ,1,Jones Olivia,47,Male,Central
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,seller didn't pack the products properly. came with damaged box. Selling price was 20% expensive than the maximum retail price printed by the manufacturer. ,4,Davis Daniel,35,Male,Southern
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,"fast delivery , expiration on next year, but cardboard boxes are damaged(believe this is a ship ping issue)",2,Vithujan John,33,Female,Sabaragamuwa
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,Was delivered the next day. Good packaging. Product was good as well. Ordere through Daraz mart. ,0,Smith Emma,69,Female,Western
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,items has been damaged. not properly packed the item.,4,Davis Emily,72,Female,Sabaragamuwa
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,classic original taste thanks for the sachet type nescafe product will order again,0,Smith Karthi,38,Male,Uva
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,MRP 510 charged 655 ,0,Kumar Matthew,30,Male,Northern
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,"Genuine products can prepare without a Nescafe machine. well packed, Thanks. ",1,Smith Thinesh,28,Male,Southern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Good condition. Well packed. Expiry 5 months ahead. Recommend,0,Miller Karthi,64,Female,Eastern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,"This is the only brand of coffee I drink, and have been purchasing this coffee from this seller for sometime. Thank you Seller for ALWAYS sending me my order on time!",1,Miller Matthew,44,Female,North Western
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Great Coffee! It tastes amazing. Very quick delivery and was packed really well. Thank you so much.,0,Kumar Matthew,30,Male,Northern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Its superb coffee ....real coffee.... thanks daraz for u fast delivery....,0,Bathri David,23,Male,Southern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,"Great product , received as expected , Fast delivery",0,Soosai Sophia,32,Male,Eastern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Quality product. Excellent customer service. Thank you 😊 ,0,Davis Jane,73,Male,North Western
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,As shown received the same. Exp. in October 2022 so there is time to use it. Well packed and fast shipping.,1,Maryam Jane,22,Female,Northern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Good but delivery 7 days ,1,Davis Saini,50,Female,Southern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Good product with discount thanks to seller thanks to daraz ,0,Bathri Olivia,44,Female,Uva
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,very nice aroma!! worth the price!,0,Anderson Zidan,48,Female,Sabaragamuwa
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Quality Product & Best Service,0,Kumar Matthew,30,Male,Northern
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,Delivered on time I am very happy with the service and the product 😀,0,Maryam Emma,39,Female,Sabaragamuwa
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,o my favorite coffee brand now🤗🤗🤗❤️❤️❤️👍👍👍👍,0,Soosai Zidan,73,Male,Sabaragamuwa
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,Item received in good condition on time. The product is fresh and well packed.,0,Wilson Thinesh,57,Male,Sabaragamuwa
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,Good 👍🏻 very fresh ❤️,0,Bathri Zidan,33,Female,Uva
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,"I bought a bunch of products from them. The packaging was meticulously done and I was really impressed about that. Although Delivery was a little disappointing, I believe there was nothing that could be done from seller's side to expedite the process. And I'm ought to give props to them for regularly checking with me whether I got the package and the quality of goods (Delivery time - 1 Week)",2,Vithujan Albert,61,Female,Northern
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,highly recommended,2,Vithujan Emily,27,Male,Western
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,The packing of the goods is exceptional. Delivered on time and the quality of the product met my expectations.,2,Bathri Jane,56,Female,Sabaragamuwa
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,😋the quality was good 👍 and I bought three packets after tasting once,1,Anderson Olivia,37,Female,Western
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,"The almonds were good, but I’ve had fresher almonds than this.",1,Kumar Albert,37,Female,North Central
